customer_id,tenure_months,contract,internet_service,payment_method,paperless_billing,n_services,monthly_charges,total_charges,support_tickets_90d,churn
CUS000352,31,two_year,dsl,electronic_check,False,4,51.21,1535.03,0,0
CUS000353,55,month_to_month,dsl,bank_transfer,False,3,51.97,2789.59,0,0
CUS000354,35,month_to_month,fiber,mailed_check,True,5,72.16,2615.62,0,0
CUS000355,39,two_year,dsl,electronic_check,True,6,58.65,2342.59,0,0
CUS000356,10,month_to_month,fiber,bank_transfer,True,5,71.7,673.86,2,0
CUS000357,58,month_to_month,dsl,electronic_check,True,0,36.76,2144.11,0,0
CUS000358,27,two_year,fiber,bank_transfer,False,0,45.79,1263.62,0,0
CUS000359,3,month_to_month,fiber,bank_transfer,True,6,78.04,227.43,0,0
CUS000360,6,month_to_month,dsl,bank_transfer,False,5,62.3,386.22,1,0
CUS000361,52,two_year,fiber,credit_card,True,2,56.58,3003.82,0,0
CUS000362,7,two_year,dsl,bank_transfer,True,0,22.46,159.72,0,1
CUS000363,35,month_to_month,fiber,electronic_check,False,0,45.37,1501.36,0,0
CUS000364,43,one_year,fiber,credit_card,True,3,67.67,2785.59,0,0
CUS000365,48,month_to_month,fiber,electronic_check,True,3,65.26,3080.49,0,0
CUS000366,6,month_to_month,fiber,electronic_check,False,4,66.93,417.21,0,1
CUS000367,23,month_to_month,none,electronic_check,False,6,47.19,1071.91,0,0
CUS000368,64,two_year,fiber,bank_transfer,True,6,72.61,4699.61,0,0
CUS000369,39,one_year,none,credit_card,False,0,17.07,641.09,1,0
CUS000370,66,month_to_month,none,bank_transfer,True,5,47.27,2991.56,0,0
CUS000371,52,month_to_month,none,electronic_check,True,5,50.85,2737.05,1,0
CUS000372,56,month_to_month,dsl,bank_transfer,False,0,40.26,2120.65,1,0
CUS000373,7,month_to_month,fiber,credit_card,True,2,55.23,400.67,0,0
CUS000374,11,one_year,fiber,bank_transfer,True,3,63.93,735.4,2,0
CUS000375,22,month_to_month,dsl,credit_card,True,2,42.86,969.99,0,0
CUS000376,6,two_year,fiber,credit_card,True,6,70.65,396.8,0,0
CUS000377,48,two_year,fiber,electronic_check,True,4,63.39,3019.09,0,0
CUS000378,44,two_year,dsl,electronic_check,False,2,41.03,1883.69,1,0
CUS000379,10,month_to_month,dsl,electronic_check,True,6,61.51,630.24,0,0
CUS000380,34,two_year,fiber,bank_transfer,True,2,47.38,1587.63,0,0
CUS000381,54,one_year,fiber,credit_card,False,2,55.7,2878.83,2,0
CUS000382,13,month_to_month,dsl,electronic_check,True,2,37.32,496.84,0,0
CUS000383,28,month_to_month,dsl,electronic_check,True,2,38.27,1074.36,0,1
CUS000384,60,month_to_month,fiber,credit_card,False,2,50.21,2806.05,2,0
CUS000385,66,month_to_month,dsl,credit_card,True,5,62.27,3874.53,1,0
CUS000386,12,month_to_month,dsl,mailed_check,True,1,36.59,413.87,1,0
CUS000387,64,one_year,dsl,credit_card,True,6,66.32,4096.88,1,0
CUS000388,1,two_year,fiber,credit_card,True,3,57.56,,0,0
CUS000389,54,month_to_month,dsl,electronic_check,True,1,32.97,1775.21,1,0
CUS000390,30,one_year,dsl,mailed_check,True,2,45.54,1297.17,1,0
CUS000391,6,month_to_month,dsl,electronic_check,True,6,62.39,369.38,1,1
CUS000392,33,month_to_month,fiber,bank_transfer,True,0,43.77,1459.57,1,0
CUS000393,38,month_to_month,none,credit_card,True,6,45.64,1808.5,0,0
CUS000394,44,two_year,fiber,credit_card,False,6,79.18,3332.4,1,0
CUS000395,68,month_to_month,dsl,electronic_check,True,4,54.43,3867.91,0,0
CUS000396,25,month_to_month,dsl,credit_card,True,0,32.35,763.59,1,0
CUS000397,27,one_year,fiber,bank_transfer,True,2,57.54,1446.95,0,0
CUS000398,63,one_year,fiber,credit_card,False,2,56.01,3703.09,0,0
CUS000399,23,month_to_month,fiber,bank_transfer,True,5,68.53,1647.37,0,0
CUS000400,33,month_to_month,dsl,mailed_check,False,4,54.59,1791.19,1,0
CUS000401,18,one_year,fiber,bank_transfer,True,5,69.1,1162.33,0,0
CUS000402,63,month_to_month,fiber,electronic_check,True,6,74.61,4530.01,0,0
CUS000403,21,month_to_month,none,bank_transfer,False,2,27.11,532.3,0,0
CUS000404,22,month_to_month,fiber,electronic_check,False,1,52.66,1119.78,0,0
CUS000405,60,two_year,none,electronic_check,False,0,21.88,1239.04,3,0
CUS000406,37,month_to_month,fiber,bank_transfer,False,5,68.66,2403.53,0,0
CUS000407,53,month_to_month,fiber,bank_transfer,True,0,42.38,2223.41,3,1
CUS000408,32,one_year,none,bank_transfer,True,2,25.44,783.07,0,0
CUS000409,10,one_year,fiber,credit_card,True,5,69.3,679.11,1,1
CUS000410,12,month_to_month,dsl,mailed_check,False,1,34.71,412.77,1,1
CUS000411,66,one_year,fiber,electronic_check,True,6,76.55,4932.76,1,0
CUS000412,22,month_to_month,none,bank_transfer,True,1,33.85,746.69,0,0
CUS000413,20,two_year,fiber,credit_card,False,2,57.05,1137.85,1,0
CUS000414,40,month_to_month,fiber,electronic_check,False,1,54.37,2279.26,1,1
CUS000415,47,month_to_month,dsl,electronic_check,True,3,52.14,2319.78,1,0
CUS000416,57,month_to_month,dsl,credit_card,True,1,37.83,2210.75,3,0
CUS000417,26,two_year,none,bank_transfer,False,2,30.64,800.98,0,0
CUS000418,1,two_year,dsl,mailed_check,False,4,57.81,,1,0
CUS000419,54,two_year,fiber,electronic_check,True,3,51.47,2801.92,2,0
CUS000420,51,month_to_month,dsl,bank_transfer,False,2,42.28,2067.29,2,0
CUS000421,8,one_year,fiber,bank_transfer,True,4,67.06,502.24,1,1
CUS000422,70,month_to_month,dsl,mailed_check,True,1,39.11,2696.65,1,0
CUS000423,9,month_to_month,fiber,electronic_check,False,2,56.37,508.89,2,1
CUS000424,67,one_year,fiber,mailed_check,True,3,62.01,4126.7,2,0
CUS000425,72,month_to_month,dsl,electronic_check,True,2,42.09,2956.25,0,0
CUS000426,61,month_to_month,dsl,electronic_check,True,3,38.68,2414.12,0,0
CUS000427,3,month_to_month,fiber,electronic_check,True,3,61.53,183.94,0,0
CUS000428,62,two_year,dsl,electronic_check,True,3,45.0,2709.83,1,0
CUS000429,16,month_to_month,fiber,electronic_check,False,5,71.83,1100.39,3,1
CUS000430,32,one_year,dsl,credit_card,True,1,42.27,1273.06,0,0
CUS000431,58,month_to_month,fiber,mailed_check,False,5,69.63,4221.9,0,0
CUS000432,14,month_to_month,fiber,mailed_check,True,0,41.58,607.27,0,1
CUS000433,61,month_to_month,fiber,electronic_check,True,3,63.0,3670.46,0,0
CUS000434,46,month_to_month,dsl,credit_card,False,6,61.31,2837.93,0,0
CUS000435,61,one_year,fiber,bank_transfer,False,6,76.29,4809.36,0,0
CUS000436,37,two_year,fiber,electronic_check,True,0,40.89,1560.92,0,0
CUS000437,13,month_to_month,fiber,electronic_check,True,5,73.36,970.72,0,1
CUS000438,16,two_year,dsl,electronic_check,True,5,59.88,896.1,2,0
CUS000439,37,two_year,fiber,electronic_check,False,4,67.13,2315.91,2,0
CUS000440,3,month_to_month,dsl,bank_transfer,True,2,44.77,132.61,1,0
CUS000441,62,two_year,dsl,credit_card,False,3,46.12,2801.13,1,0
CUS000442,31,month_to_month,fiber,bank_transfer,True,6,70.98,2220.91,0,0
CUS000443,62,month_to_month,dsl,electronic_check,True,6,66.14,4027.66,1,0
CUS000444,26,month_to_month,none,bank_transfer,True,4,45.84,1125.1,1,1
CUS000445,4,month_to_month,dsl,mailed_check,True,3,51.44,210.0,1,1
CUS000446,48,two_year,dsl,electronic_check,False,6,63.29,2973.73,0,0
CUS000447,26,month_to_month,dsl,bank_transfer,True,6,50.77,1367.84,0,0
CUS000448,47,month_to_month,fiber,bank_transfer,False,4,65.82,2927.01,1,0
CUS000449,56,two_year,fiber,credit_card,False,5,71.52,3946.98,0,0
CUS000450,72,month_to_month,fiber,bank_transfer,True,5,71.5,4907.43,1,0
CUS000451,23,one_year,fiber,credit_card,False,2,53.57,1252.1,1,0
CUS000452,21,month_to_month,none,mailed_check,True,2,34.44,678.51,0,0
CUS000453,63,one_year,fiber,electronic_check,True,2,59.52,3541.77,2,0
CUS000454,10,one_year,fiber,bank_transfer,False,5,73.17,746.26,0,0
CUS000455,69,two_year,dsl,mailed_check,False,5,54.5,3696.42,1,0
CUS000456,68,one_year,none,bank_transfer,False,5,48.33,3150.04,0,0
CUS000457,58,month_to_month,dsl,mailed_check,True,2,46.55,2579.32,0,0
CUS000458,51,two_year,fiber,electronic_check,True,2,56.91,3045.95,1,0
CUS000459,42,two_year,none,mailed_check,False,6,50.27,2096.96,0,0
CUS000460,8,one_year,dsl,bank_transfer,False,3,55.64,464.24,0,0
CUS000461,19,two_year,fiber,electronic_check,False,6,88.04,1570.35,0,0
CUS000462,13,month_to_month,fiber,electronic_check,True,1,46.36,577.53,0,0
CUS000463,45,one_year,dsl,credit_card,False,0,36.38,1666.78,1,0
CUS000464,13,two_year,fiber,bank_transfer,True,6,73.42,907.12,1,0
CUS000465,50,month_to_month,fiber,credit_card,False,5,71.7,3632.72,1,0
CUS000466,22,month_to_month,fiber,bank_transfer,False,6,81.85,1820.61,2,0
CUS000467,18,month_to_month,fiber,credit_card,False,3,62.73,1073.9,2,0
CUS000468,43,two_year,fiber,electronic_check,True,4,63.54,2686.08,0,0
CUS000469,27,month_to_month,fiber,electronic_check,False,4,72.24,1857.19,3,1
CUS000470,7,month_to_month,dsl,bank_transfer,True,1,24.92,173.25,2,0
CUS000471,50,one_year,none,electronic_check,False,1,25.21,1267.19,0,0
CUS000472,64,month_to_month,fiber,electronic_check,True,2,64.49,3891.19,1,0
CUS000473,23,month_to_month,dsl,credit_card,False,5,55.27,1214.03,0,0
CUS000474,2,two_year,dsl,mailed_check,False,3,54.26,108.78,0,0
CUS000475,67,one_year,fiber,credit_card,True,5,71.16,4801.25,1,0
CUS000476,42,month_to_month,dsl,bank_transfer,False,1,41.26,1641.53,1,0
CUS000477,56,month_to_month,none,electronic_check,False,3,40.75,2202.1,2,0
CUS000478,61,month_to_month,dsl,electronic_check,True,2,46.23,2719.34,0,0
CUS000479,26,month_to_month,fiber,bank_transfer,False,2,56.6,1511.74,2,0
CUS000480,48,one_year,fiber,credit_card,True,3,68.09,3164.88,0,0
CUS000481,20,month_to_month,fiber,mailed_check,False,4,64.12,1287.3,1,1
CUS000482,28,one_year,dsl,bank_transfer,True,3,48.45,1308.68,1,0
CUS000483,59,month_to_month,dsl,credit_card,True,5,61.2,3676.39,0,0
CUS000484,27,month_to_month,dsl,bank_transfer,True,4,55.28,1493.25,1,0
CUS000485,45,two_year,fiber,electronic_check,True,4,74.79,3316.82,0,0
CUS000486,18,month_to_month,fiber,bank_transfer,True,6,75.6,1278.04,0,0
CUS000487,39,one_year,none,electronic_check,True,1,23.4,911.22,0,0
CUS000488,68,month_to_month,fiber,credit_card,True,0,44.56,3034.52,1,0
CUS000489,71,two_year,fiber,bank_transfer,False,2,53.21,3935.79,0,0
CUS000490,68,month_to_month,dsl,credit_card,False,0,30.64,2164.28,0,0
CUS000491,45,month_to_month,fiber,bank_transfer,False,3,56.42,2583.59,0,0
CUS000492,72,month_to_month,dsl,bank_transfer,True,3,55.84,4075.97,1,0
CUS000493,59,one_year,dsl,electronic_check,True,1,34.06,1953.78,2,0
CUS000494,51,month_to_month,dsl,electronic_check,True,6,57.64,2908.5,1,0
CUS000495,20,month_to_month,fiber,credit_card,False,3,56.07,1083.18,0,0
CUS000496,21,one_year,none,electronic_check,True,2,31.69,619.03,0,0
CUS000497,26,month_to_month,dsl,bank_transfer,False,4,52.53,1398.26,0,0
CUS000498,43,month_to_month,dsl,bank_transfer,True,6,60.4,2566.36,0,0
CUS000499,22,month_to_month,dsl,mailed_check,False,2,44.82,1027.51,1,1
CUS000500,17,month_to_month,fiber,electronic_check,False,6,77.89,1320.59,0,1
CUS000501,9,month_to_month,fiber,mailed_check,True,5,74.67,667.23,1,0
CUS000502,58,month_to_month,none,credit_card,False,3,43.07,2431.74,1,0
CUS000503,5,two_year,dsl,mailed_check,True,5,67.51,316.39,0,0
CUS000504,42,month_to_month,fiber,bank_transfer,True,2,57.3,2305.64,1,0
CUS000505,37,month_to_month,fiber,electronic_check,True,1,45.14,1624.29,1,0
CUS000506,68,month_to_month,none,credit_card,False,2,26.89,1714.06,2,0
CUS000507,9,one_year,none,bank_transfer,True,5,47.27,424.26,1,0
CUS000508,20,two_year,dsl,bank_transfer,True,1,37.41,750.44,2,0
CUS000509,59,month_to_month,dsl,electronic_check,False,2,47.03,2815.87,0,0
CUS000510,5,month_to_month,dsl,mailed_check,False,4,59.75,295.55,0,0
CUS000511,33,month_to_month,fiber,bank_transfer,False,6,81.93,2604.35,2,1
CUS000512,59,month_to_month,dsl,bank_transfer,True,0,30.85,1699.3,1,0
CUS000513,21,two_year,fiber,mailed_check,False,2,52.73,1161.37,0,0
CUS000514,9,two_year,none,mailed_check,True,4,49.47,441.87,0,0
CUS000515,5,month_to_month,fiber,mailed_check,False,1,49.71,253.62,1,1
CUS000516,13,month_to_month,none,electronic_check,True,5,37.26,473.1,0,1
CUS000517,18,month_to_month,none,mailed_check,False,3,39.09,697.0,1,0
CUS000518,35,month_to_month,fiber,credit_card,False,0,47.27,1628.62,1,0
CUS000519,6,month_to_month,fiber,credit_card,False,5,79.66,498.28,1,1
CUS000520,31,month_to_month,dsl,bank_transfer,True,0,29.52,947.56,1,1
CUS000521,9,two_year,fiber,mailed_check,True,0,48.64,408.58,0,0
CUS000522,33,month_to_month,dsl,electronic_check,True,2,41.05,1371.23,1,1
CUS000523,2,one_year,fiber,credit_card,False,2,62.47,122.06,0,1
CUS000524,51,month_to_month,dsl,credit_card,True,1,35.53,1800.97,1,0
CUS000525,29,month_to_month,fiber,bank_transfer,True,2,63.33,1885.22,2,0
CUS000526,29,month_to_month,none,credit_card,True,1,21.97,664.91,0,0
CUS000527,47,month_to_month,dsl,mailed_check,True,2,39.24,1749.31,0,0
CUS000528,56,month_to_month,fiber,credit_card,True,3,60.28,3482.68,0,0
CUS000529,55,month_to_month,fiber,electronic_check,True,5,78.6,4270.98,1,0
CUS000530,36,two_year,none,electronic_check,True,2,23.77,876.8,0,0
CUS000531,24,two_year,none,credit_card,False,6,44.56,1008.95,0,0
CUS000532,47,month_to_month,dsl,bank_transfer,True,6,64.47,3004.07,0,0
CUS000533,19,two_year,none,electronic_check,True,6,45.57,841.94,0,0
CUS000534,51,two_year,none,bank_transfer,True,6,55.26,2952.74,0,0
CUS000535,51,one_year,none,bank_transfer,False,5,49.08,2430.95,0,0
CUS000536,3,one_year,fiber,electronic_check,False,0,42.7,128.83,0,0
CUS000537,23,one_year,dsl,mailed_check,False,3,42.45,928.78,0,0
CUS000538,70,month_to_month,fiber,bank_transfer,True,5,68.4,4491.74,2,0
CUS000539,19,month_to_month,dsl,bank_transfer,True,6,66.89,1276.98,0,0
CUS000540,9,two_year,none,electronic_check,True,6,52.47,446.4,0,0
CUS000541,15,month_to_month,fiber,bank_transfer,False,0,42.61,597.46,0,1
CUS000542,22,month_to_month,fiber,bank_transfer,False,0,39.55,890.36,0,1
CUS000543,63,one_year,fiber,electronic_check,False,0,54.89,3530.94,0,0
CUS000544,46,month_to_month,dsl,credit_card,False,0,34.04,1598.51,0,0
CUS000545,26,two_year,dsl,bank_transfer,False,4,52.56,1393.52,1,0
CUS000546,34,month_to_month,dsl,credit_card,True,1,39.92,1363.25,0,0
CUS000547,34,two_year,none,credit_card,False,0,21.91,697.01,0,0
CUS000548,62,month_to_month,none,bank_transfer,False,1,27.78,1732.17,1,0
CUS000549,62,month_to_month,fiber,electronic_check,False,1,44.59,2713.3,0,0
CUS000550,4,one_year,dsl,mailed_check,False,0,35.03,146.56,0,0
CUS000551,19,month_to_month,dsl,credit_card,False,5,64.34,1189.42,1,1
CUS000552,63,one_year,none,mailed_check,True,5,50.01,3168.42,0,0
CUS000553,15,one_year,dsl,electronic_check,True,2,34.04,491.71,0,0
CUS000554,62,month_to_month,none,credit_card,True,1,24.83,1474.91,0,0
CUS000555,1,month_to_month,none,bank_transfer,True,5,48.65,,1,0
CUS000556,42,one_year,fiber,bank_transfer,False,5,71.73,2887.78,0,0
CUS000557,9,month_to_month,dsl,mailed_check,False,0,30.32,282.85,0,1
CUS000558,58,two_year,dsl,bank_transfer,False,1,42.38,2315.16,0,0
CUS000559,29,month_to_month,fiber,electronic_check,True,1,50.84,1526.14,1,1
CUS000560,37,one_year,none,credit_card,True,1,27.8,1018.28,0,0
CUS000561,54,month_to_month,dsl,credit_card,True,5,60.68,3116.74,1,0
CUS000562,14,one_year,fiber,electronic_check,True,0,45.74,627.38,0,0
CUS000563,29,one_year,fiber,bank_transfer,True,5,67.24,2045.84,0,0
CUS000564,59,one_year,fiber,mailed_check,True,4,75.92,4259.35,1,0
CUS000565,14,month_to_month,fiber,electronic_check,True,2,61.44,801.93,1,1
CUS000566,34,two_year,none,electronic_check,False,5,44.21,1530.26,2,0
CUS000567,38,month_to_month,fiber,mailed_check,True,1,50.84,1983.37,0,1
CUS000568,32,month_to_month,fiber,electronic_check,False,2,55.86,1812.77,0,0
CUS000569,22,one_year,none,credit_card,False,1,25.4,546.18,2,0
CUS000570,19,month_to_month,dsl,electronic_check,True,1,37.52,713.75,1,1
CUS000571,18,month_to_month,dsl,electronic_check,True,3,45.34,840.17,0,0
CUS000572,62,one_year,dsl,electronic_check,True,3,47.5,3006.93,0,0
CUS000573,59,month_to_month,fiber,electronic_check,True,5,71.66,4362.03,1,1
CUS000574,25,two_year,fiber,mailed_check,False,6,75.89,1820.5,2,1
CUS000575,27,one_year,fiber,mailed_check,True,4,59.73,1528.74,0,0
CUS000576,15,one_year,none,credit_card,True,4,43.94,688.23,2,0
CUS000577,25,two_year,fiber,electronic_check,True,2,57.59,1354.73,1,0
CUS000578,48,one_year,fiber,electronic_check,True,5,68.2,3249.76,0,0
CUS000579,55,month_to_month,none,electronic_check,True,3,33.69,1766.19,0,0
CUS000580,60,one_year,dsl,electronic_check,False,2,44.57,2736.56,1,0
CUS000581,11,month_to_month,dsl,electronic_check,True,0,36.43,373.48,0,0
CUS000582,49,one_year,none,credit_card,False,0,22.44,1101.93,2,0
CUS000583,66,two_year,fiber,bank_transfer,True,0,45.78,3086.75,1,0
CUS000584,51,one_year,fiber,electronic_check,True,3,63.61,3378.72,0,0
CUS000585,34,two_year,fiber,electronic_check,True,2,58.16,2056.08,1,0
CUS000586,17,month_to_month,dsl,electronic_check,False,2,39.89,639.16,0,0
CUS000587,22,month_to_month,fiber,mailed_check,True,3,61.01,1292.86,0,0
CUS000588,58,two_year,dsl,bank_transfer,True,3,56.76,3290.02,1,0
CUS000589,50,two_year,none,electronic_check,True,2,37.42,1886.19,0,0
CUS000590,12,month_to_month,fiber,credit_card,False,2,60.36,694.21,1,1
CUS000591,56,month_to_month,fiber,bank_transfer,True,2,53.53,3082.6,1,0
CUS000592,19,month_to_month,dsl,mailed_check,False,4,40.16,776.18,2,0
CUS000593,29,two_year,fiber,credit_card,True,3,63.43,1744.84,0,0
CUS000594,8,month_to_month,fiber,mailed_check,True,5,75.79,587.36,0,0
CUS000595,61,one_year,dsl,bank_transfer,True,6,60.15,3438.36,0,0
CUS000596,15,month_to_month,fiber,credit_card,True,6,82.89,1304.52,1,1
CUS000597,45,month_to_month,fiber,bank_transfer,True,1,48.22,2149.97,0,0
CUS000598,59,month_to_month,fiber,mailed_check,False,0,42.55,2593.7,1,0
CUS000599,59,one_year,fiber,electronic_check,True,0,51.37,2910.61,0,0
CUS000600,29,one_year,dsl,electronic_check,True,1,37.5,1063.3,0,0
CUS000601,49,month_to_month,fiber,electronic_check,True,0,41.06,1979.92,0,0
CUS000602,48,two_year,none,bank_transfer,True,4,42.37,2123.21,0,0
CUS000603,58,month_to_month,fiber,credit_card,False,2,51.6,2843.9,0,0
CUS000604,48,two_year,dsl,electronic_check,True,0,32.81,1473.26,1,0
CUS000605,6,month_to_month,fiber,mailed_check,True,2,57.79,332.5,0,1
CUS000606,69,month_to_month,dsl,bank_transfer,True,3,43.99,2963.9,2,0
CUS000607,9,month_to_month,none,electronic_check,False,6,52.93,473.96,1,1
CUS000608,72,one_year,fiber,bank_transfer,True,1,60.2,4511.88,0,0
CUS000609,49,month_to_month,none,electronic_check,False,1,23.77,1121.24,1,0
CUS000610,32,month_to_month,fiber,electronic_check,True,1,51.62,1660.36,1,1
CUS000611,10,two_year,none,mailed_check,True,6,42.01,406.83,0,0
CUS000612,38,one_year,dsl,electronic_check,False,3,44.97,1763.63,1,0
CUS000613,43,month_to_month,fiber,electronic_check,False,5,67.58,2978.34,2,1
CUS000614,70,month_to_month,fiber,bank_transfer,True,3,53.75,3566.14,0,0
CUS000615,35,month_to_month,dsl,credit_card,True,3,43.88,1529.8,0,0
CUS000616,70,month_to_month,fiber,bank_transfer,True,0,46.77,3086.82,1,0
CUS000617,3,one_year,dsl,mailed_check,False,3,49.51,147.31,1,1
CUS000618,39,month_to_month,dsl,bank_transfer,True,4,46.13,1853.57,1,0
CUS000619,72,month_to_month,none,bank_transfer,True,6,54.19,3646.15,1,0
CUS000620,62,month_to_month,dsl,electronic_check,False,0,32.41,1974.15,2,0
CUS000621,47,month_to_month,dsl,electronic_check,False,1,41.88,2002.52,0,1
CUS000622,11,two_year,dsl,electronic_check,False,1,27.53,300.31,0,0
CUS000623,30,month_to_month,fiber,electronic_check,True,0,44.32,1255.51,0,1
CUS000624,25,two_year,fiber,electronic_check,False,5,76.96,2003.46,1,0
CUS000625,30,two_year,dsl,bank_transfer,False,2,44.77,1360.16,0,0
CUS000626,30,month_to_month,fiber,credit_card,False,2,60.17,1726.17,0,0
CUS000627,38,month_to_month,dsl,credit_card,False,5,52.53,1982.42,2,0
CUS000628,1,month_to_month,dsl,bank_transfer,False,0,26.72,,1,0
CUS000629,54,month_to_month,fiber,electronic_check,True,0,42.74,2230.69,0,0
CUS000630,12,two_year,dsl,electronic_check,True,6,54.73,672.55,0,1
CUS000631,51,month_to_month,fiber,bank_transfer,False,1,59.31,2966.3,0,0
CUS000632,56,month_to_month,dsl,electronic_check,True,1,36.1,2100.0,1,0
CUS000633,52,two_year,fiber,bank_transfer,False,6,85.49,4298.69,1,0
CUS000634,21,one_year,dsl,credit_card,True,0,25.64,500.9,2,0
CUS000635,49,one_year,fiber,credit_card,True,4,67.34,3082.27,0,0
CUS000636,53,two_year,fiber,electronic_check,True,3,67.31,3670.82,0,0
CUS000637,51,month_to_month,fiber,electronic_check,False,1,56.19,2822.97,0,0
CUS000638,46,month_to_month,dsl,electronic_check,True,2,41.38,1783.37,0,0
CUS000639,35,month_to_month,dsl,bank_transfer,True,5,59.59,2172.2,2,0
CUS000640,10,month_to_month,fiber,electronic_check,False,6,74.35,694.08,1,0
CUS000641,62,month_to_month,fiber,electronic_check,False,5,82.18,5149.88,0,0
CUS000642,2,month_to_month,dsl,bank_transfer,False,2,40.71,79.36,1,0
CUS000643,64,one_year,fiber,credit_card,False,1,59.63,3557.49,0,0
CUS000644,23,month_to_month,fiber,credit_card,False,0,44.1,962.6,0,0
