timestamp,card_id,amount,merchant_category,entry_mode,is_cnp,hour,day_of_week,device_age_days,country_mismatch,n_txn_1h,amount_vs_card_median,is_fraud
2025-01-01 19:34:48.829319339,1339,23.32,electronics,ecommerce,1,19,2,886,1,0,1.791,0
2025-01-01 19:36:04.189681147,297,27.19,fuel,contactless,0,19,2,375,0,1,0.892,0
2025-01-01 19:44:52.648081413,5032,7.14,grocery,chip,0,19,2,0,0,0,0.225,0
2025-01-01 19:51:12.525005438,1033,7.81,grocery,chip,0,19,2,46,0,0,0.617,0
2025-01-01 19:57:44.557320082,443,9.38,gaming,chip,0,19,2,720,0,2,0.276,0
2025-01-01 20:05:56.479301437,205,33.76,fuel,contactless,0,20,2,412,0,0,1.697,0
2025-01-01 20:11:51.243058731,5157,13.9,grocery,chip,0,20,2,656,0,2,1.402,0
2025-01-01 20:14:46.109510431,5631,7.59,grocery,contactless,0,20,2,855,0,0,0.439,0
2025-01-01 20:16:03.106185145,8540,21.04,fuel,ecommerce,1,20,2,127,0,2,0.991,0
2025-01-01 20:22:05.485337420,6002,32.1,travel,chip,0,20,2,0,0,0,1.714,0
2025-01-01 20:22:40.873296121,7516,6.39,restaurant,chip,0,20,2,571,0,0,0.339,0
2025-01-01 20:27:25.291947279,3340,15.12,fuel,chip,0,20,2,702,1,0,0.561,0
2025-01-01 20:28:15.601514715,5184,8.31,grocery,contactless,0,20,2,265,0,1,0.157,0
2025-01-01 20:33:47.297407763,559,3.85,restaurant,chip,0,20,2,471,0,0,0.053,0
2025-01-01 20:37:19.877050798,8082,56.83,restaurant,ecommerce,1,20,2,513,0,0,2.787,0
2025-01-01 20:41:32.438166789,6593,9.58,other,ecommerce,1,20,2,516,0,1,0.238,0
2025-01-01 20:41:46.338916868,4049,11.58,fuel,ecommerce,1,20,2,70,0,0,0.19,0
2025-01-01 20:42:54.502479641,5764,6.51,grocery,ecommerce,1,20,2,462,0,1,0.566,0
2025-01-01 20:45:31.509365134,2850,39.69,fuel,manual,1,20,2,0,0,0,3.907,0
2025-01-01 20:46:09.456353694,3944,42.61,grocery,chip,0,20,2,358,0,3,1.363,0
2025-01-01 20:46:22.953053281,6267,40.04,travel,chip,0,20,2,1,0,0,1.871,0
2025-01-01 20:53:42.952959264,2528,15.26,other,chip,0,20,2,84,0,0,1.379,0
2025-01-01 20:54:37.337583815,392,10.16,other,ecommerce,1,20,2,399,0,0,0.573,0
2025-01-01 20:54:57.117693556,8289,215.78,fuel,ecommerce,1,20,2,708,0,1,35.839,0
2025-01-01 20:55:43.022102951,6176,7.36,electronics,chip,0,20,2,657,0,0,1.177,0
2025-01-01 20:58:30.880199472,1037,11.77,restaurant,ecommerce,1,20,2,1,0,0,0.21,0
2025-01-01 21:00:42.287182086,8416,23.67,fuel,manual,1,21,2,41,0,0,1.161,0
2025-01-01 21:01:16.542063955,1195,14.16,other,chip,0,21,2,266,0,0,0.483,0
2025-01-01 21:21:03.160956622,3180,1.82,grocery,chip,0,21,2,1,0,0,0.047,0
2025-01-01 21:23:10.990588508,1174,5.38,grocery,ecommerce,1,21,2,0,0,1,0.093,0
2025-01-01 21:32:00.711939134,7264,40.66,pharmacy,contactless,0,21,2,0,0,0,2.445,0
2025-01-01 21:41:01.850599770,2614,96.43,electronics,contactless,0,21,2,452,0,2,7.504,0
2025-01-01 21:41:20.329868069,8378,7.62,pharmacy,contactless,0,21,2,0,0,2,0.406,0
2025-01-01 21:53:22.487452457,3649,22.95,travel,chip,0,21,2,2,0,0,0.705,0
2025-01-01 21:56:14.487489458,935,4.16,grocery,chip,0,21,2,2,0,0,0.186,0
2025-01-01 21:56:32.289657843,8320,3.88,fuel,ecommerce,1,21,2,76,0,0,0.247,0
2025-01-01 21:58:06.672534675,3478,12.87,grocery,contactless,0,21,2,550,0,0,0.616,0
2025-01-01 22:01:12.548257706,6876,27.05,gaming,contactless,0,22,2,526,0,0,2.815,0
2025-01-01 22:15:39.462466891,1011,35.98,restaurant,contactless,0,22,2,555,0,0,0.803,0
2025-01-01 22:16:16.246054387,6401,13.57,fuel,chip,0,22,2,650,0,0,0.733,0
2025-01-01 22:29:53.767159248,8722,8.95,other,ecommerce,1,22,2,700,0,1,0.074,0
2025-01-01 22:33:15.461911594,3148,44.08,other,contactless,0,22,2,0,0,0,1.29,0
2025-01-01 22:36:53.057649108,1646,43.13,other,chip,0,22,2,598,0,1,1.824,0
2025-01-01 22:40:37.118830357,5258,8.32,restaurant,chip,0,22,2,873,0,0,0.541,0
2025-01-01 22:48:07.962514239,8563,180.98,grocery,ecommerce,1,22,2,674,0,0,8.865,0
2025-01-01 22:49:39.100758938,224,29.33,grocery,ecommerce,1,22,2,855,0,2,0.418,0
2025-01-01 22:51:02.899888427,7940,4.51,travel,chip,0,22,2,2,0,0,0.203,0
2025-01-01 23:04:33.014319447,831,3.73,grocery,contactless,0,23,2,638,0,1,0.556,0
2025-01-01 23:09:29.134628577,8853,14.06,grocery,chip,0,23,2,0,0,2,0.55,0
2025-01-01 23:11:49.106427643,1276,5.9,electronics,chip,0,23,2,99,0,0,0.151,0
2025-01-01 23:21:08.090940179,4109,94.2,restaurant,ecommerce,1,23,2,545,0,0,6.519,0
2025-01-01 23:26:45.439808669,5074,5.42,fuel,ecommerce,1,23,2,615,0,0,0.286,0
2025-01-01 23:28:28.546635338,8251,74.09,restaurant,ecommerce,1,23,2,97,0,1,10.31,0
2025-01-01 23:29:36.584668515,8937,5.44,other,ecommerce,1,23,2,281,0,1,0.106,0
2025-01-01 23:39:05.712011150,5361,10.36,restaurant,ecommerce,1,23,2,58,0,0,0.862,0
2025-01-01 23:41:24.318383107,4563,41.54,restaurant,manual,1,23,2,243,0,0,1.354,0
2025-01-01 23:45:22.928769013,7592,12.41,other,contactless,0,23,2,203,0,2,0.478,0
2025-01-01 23:54:28.366384062,6635,9.8,grocery,contactless,0,23,2,443,0,0,0.556,0
2025-01-01 23:55:23.992736416,8563,9.54,other,magstripe,0,23,2,489,0,0,0.467,0
2025-01-01 23:56:34.252746562,7936,51.15,pharmacy,contactless,0,23,2,886,0,0,0.582,0
2025-01-02 00:06:10.945733608,4182,104.28,gaming,ecommerce,1,0,3,256,0,1,1.239,0
2025-01-02 00:06:34.839304105,3465,3.59,restaurant,chip,0,0,3,803,0,1,0.437,0
2025-01-02 00:09:14.893755920,8404,70.83,fuel,chip,0,0,3,317,0,0,2.459,0
2025-01-02 00:12:47.508827685,8162,9.33,restaurant,ecommerce,1,0,3,632,0,0,0.184,0
2025-01-02 00:19:23.084722778,8301,16.31,gaming,ecommerce,1,0,3,429,0,1,2.985,0
2025-01-02 00:20:28.319954556,1202,118.08,grocery,ecommerce,1,0,3,127,0,0,8.691,0
2025-01-02 00:20:46.356482422,1918,103.64,restaurant,chip,0,0,3,441,0,0,2.129,0
2025-01-02 00:22:03.610399466,6412,105.58,grocery,ecommerce,1,0,3,55,0,1,2.258,0
2025-01-02 00:24:02.005278227,7797,291.87,other,ecommerce,1,0,3,655,0,1,6.463,0
2025-01-02 00:25:56.613695638,4752,36.11,electronics,contactless,0,0,3,29,0,0,2.838,0
2025-01-02 00:30:45.360290943,3011,13.12,travel,ecommerce,1,0,3,797,0,0,0.412,0
2025-01-02 00:33:43.955066410,2589,7.6,fuel,contactless,0,0,3,25,0,1,0.359,0
2025-01-02 00:38:54.944111381,5284,82.62,travel,chip,0,0,3,8,0,0,5.681,1
2025-01-02 00:41:49.973343327,5446,42.22,pharmacy,contactless,0,0,3,391,0,0,2.531,0
2025-01-02 00:43:13.717403076,3406,16.04,grocery,chip,0,0,3,471,1,0,1.55,0
2025-01-02 00:52:22.300768084,2412,24.14,restaurant,chip,0,0,3,490,0,0,1.06,0
2025-01-02 01:05:14.037681683,4850,11.39,gaming,contactless,0,1,3,49,0,1,0.782,0
2025-01-02 01:10:24.029270300,5155,10.6,fuel,ecommerce,1,1,3,745,0,0,0.169,0
2025-01-02 01:21:28.025872987,7594,13.4,other,contactless,0,1,3,462,0,1,0.203,0
2025-01-02 01:22:42.334976188,1624,10.72,fuel,chip,0,1,3,132,0,0,0.337,0
2025-01-02 01:28:06.887045276,6160,204.22,fuel,contactless,0,1,3,46,0,1,6.445,0
2025-01-02 01:28:18.082340045,3581,18.53,grocery,chip,0,1,3,474,1,1,1.06,0
2025-01-02 01:30:56.888790857,4469,7.43,grocery,chip,0,1,3,473,0,0,0.605,0
2025-01-02 01:33:38.403610251,613,75.63,gaming,contactless,0,1,3,0,0,2,4.529,0
2025-01-02 01:35:33.140336318,8983,72.34,pharmacy,manual,1,1,3,103,0,0,2.815,0
2025-01-02 01:42:29.645111973,6093,127.95,fuel,ecommerce,1,1,3,347,0,4,9.924,0
2025-01-02 01:43:44.892715717,7980,15.05,grocery,chip,0,1,3,360,0,0,1.234,0
2025-01-02 01:43:54.551916058,6347,148.0,pharmacy,chip,0,1,3,872,0,1,5.033,0
2025-01-02 01:45:11.853942386,2283,191.74,other,contactless,0,1,3,628,0,2,8.767,0
2025-01-02 01:47:36.589597921,7076,2.92,grocery,contactless,0,1,3,396,0,1,0.078,0
2025-01-02 01:49:48.156732287,6958,26.17,electronics,chip,0,1,3,595,0,0,0.887,0
2025-01-02 01:50:09.338630634,8310,43.75,other,ecommerce,1,1,3,484,0,0,0.659,0
2025-01-02 01:57:31.418750341,8459,33.58,grocery,magstripe,0,1,3,326,0,0,5.133,0
2025-01-02 01:59:46.013552277,1807,6.61,pharmacy,ecommerce,1,1,3,805,0,2,0.234,0
2025-01-02 02:04:36.447158762,6671,284.38,restaurant,ecommerce,1,2,3,606,0,0,9.21,0
2025-01-02 02:07:45.082923251,8266,73.65,grocery,contactless,0,2,3,775,0,1,2.178,0
2025-01-02 02:10:07.157313742,5762,15.62,electronics,chip,0,2,3,657,0,0,0.54,0
2025-01-02 02:10:38.136151543,4195,4.06,restaurant,chip,0,2,3,714,0,1,0.209,0
2025-01-02 02:14:31.650338600,5945,21.18,grocery,chip,0,2,3,1,0,3,1.874,0
2025-01-02 02:17:56.339253809,4898,8.82,electronics,chip,0,2,3,284,0,0,0.128,0
2025-01-02 02:18:32.791891918,5480,8.64,grocery,magstripe,0,2,3,458,0,2,0.476,0
2025-01-02 02:29:16.293359604,7123,1.63,grocery,ecommerce,1,2,3,807,0,0,0.042,0
2025-01-02 02:35:44.303213161,4854,66.15,other,ecommerce,1,2,3,538,0,1,1.582,0
2025-01-02 02:35:58.301429242,2240,201.42,restaurant,ecommerce,1,2,3,10,0,2,10.34,0
2025-01-02 03:10:24.351935881,173,32.39,fuel,ecommerce,1,3,3,320,0,1,4.365,0
2025-01-02 03:12:48.190261224,890,7.47,travel,chip,0,3,3,754,0,0,0.427,0
2025-01-02 03:19:23.416114267,5061,20.46,electronics,contactless,0,3,3,589,0,2,0.948,0
2025-01-02 03:28:06.482044371,8338,118.67,grocery,manual,1,3,3,815,0,0,8.368,0
2025-01-02 03:28:59.305212819,8160,5.2,fuel,manual,1,3,3,321,0,3,0.386,0
2025-01-02 03:32:36.146455306,2177,11.01,travel,ecommerce,1,3,3,242,0,1,0.245,0
2025-01-02 03:38:34.184497322,5683,54.83,other,ecommerce,1,3,3,481,0,1,2.002,0
2025-01-02 03:41:54.688063015,843,61.54,restaurant,contactless,0,3,3,887,0,0,4.38,0
2025-01-02 03:51:40.571026136,4050,4.01,restaurant,ecommerce,1,3,3,143,0,1,0.041,0
2025-01-02 03:54:21.432564451,3079,16.22,other,contactless,0,3,3,458,0,0,0.419,0
2025-01-02 03:55:52.724346659,2412,11.66,grocery,ecommerce,1,3,3,623,0,0,0.512,0
2025-01-02 03:58:52.558262178,1542,5.33,gaming,contactless,0,3,3,827,0,1,0.177,0
2025-01-02 04:07:30.583442268,7205,24.9,electronics,chip,0,4,3,827,0,1,0.889,0
2025-01-02 04:12:59.201997414,4097,49.92,electronics,chip,0,4,3,243,0,1,1.463,0
2025-01-02 04:14:14.391730909,5366,14.05,fuel,ecommerce,1,4,3,873,0,0,0.526,0
2025-01-02 04:28:57.852159030,2692,20.29,fuel,contactless,0,4,3,55,0,0,2.241,0
2025-01-02 04:29:24.066899439,5020,16.61,other,contactless,0,4,3,892,0,0,0.443,0
2025-01-02 04:29:42.325362284,2476,16.06,grocery,chip,0,4,3,120,0,0,1.438,0
2025-01-02 04:30:20.887629951,53,187.61,grocery,contactless,0,4,3,434,0,0,5.943,0
2025-01-02 04:35:40.148453137,8680,34.67,grocery,chip,0,4,3,644,0,0,2.936,0
2025-01-02 04:42:28.636830964,1849,8.09,grocery,chip,0,4,3,414,0,1,0.61,0
2025-01-02 04:43:19.597481336,6436,6.66,pharmacy,chip,0,4,3,716,0,0,0.445,0
2025-01-02 04:49:50.444097230,4207,41.08,fuel,chip,0,4,3,306,0,0,1.444,0
2025-01-02 04:53:51.423299231,5548,23.58,grocery,chip,0,4,3,169,0,1,0.382,0
2025-01-02 04:59:38.491471385,6301,26.85,fuel,contactless,0,4,3,353,0,0,2.356,0
2025-01-02 05:02:22.098132541,412,32.21,restaurant,contactless,0,5,3,607,0,0,1.461,0
2025-01-02 05:02:39.220577877,3273,20.86,fuel,contactless,0,5,3,808,0,0,0.759,0
2025-01-02 05:10:56.288814480,300,41.25,gaming,chip,0,5,3,828,0,0,1.453,0
2025-01-02 05:12:56.735906289,1259,9.29,restaurant,ecommerce,1,5,3,876,0,1,0.254,0
2025-01-02 05:13:38.613741140,2857,25.15,pharmacy,chip,0,5,3,782,0,0,1.471,0
2025-01-02 05:13:51.776980196,4701,40.36,grocery,ecommerce,1,5,3,774,0,1,1.534,0
2025-01-02 05:24:42.142891720,1951,36.22,fuel,chip,0,5,3,212,0,0,4.626,0
2025-01-02 05:28:28.215695338,8528,38.68,grocery,contactless,0,5,3,1,0,2,0.968,0
2025-01-02 05:34:27.394532303,257,7.5,electronics,ecommerce,1,5,3,759,0,0,0.294,0
2025-01-02 05:45:33.604890652,7967,30.31,restaurant,chip,0,5,3,421,0,2,0.848,0
2025-01-02 05:46:26.485092405,4544,5.02,restaurant,ecommerce,1,5,3,591,0,1,0.221,0
2025-01-02 05:47:16.559364337,778,5.46,other,ecommerce,1,5,3,299,0,0,0.757,0
2025-01-02 05:48:43.702669453,4872,12.84,other,ecommerce,1,5,3,3,0,0,0.719,0
2025-01-02 05:48:52.488449757,7739,6.24,grocery,contactless,0,5,3,836,0,0,0.128,0
2025-01-02 05:49:03.518241001,7904,8.68,fuel,magstripe,0,5,3,486,0,1,0.264,0
2025-01-02 05:54:03.129289765,5190,57.01,grocery,chip,0,5,3,222,0,0,3.041,0
2025-01-02 05:57:19.604660399,1065,631.59,restaurant,contactless,0,5,3,771,0,1,34.827,0
2025-01-02 05:59:54.333624468,6381,8.88,other,contactless,0,5,3,65,0,1,0.622,0
2025-01-02 06:04:31.875130279,27,6.41,travel,ecommerce,1,6,3,616,0,1,0.64,0
2025-01-02 06:12:35.228619862,5794,1.26,grocery,chip,0,6,3,502,0,2,0.032,0
2025-01-02 06:16:24.247692296,1740,66.66,fuel,chip,0,6,3,2,0,0,3.08,0
2025-01-02 06:17:01.207485273,4316,15.11,travel,contactless,0,6,3,506,0,1,0.952,0
2025-01-02 06:21:49.664225580,7611,36.33,travel,contactless,0,6,3,0,0,0,1.0,0
2025-01-02 06:22:23.227705552,787,57.82,restaurant,chip,0,6,3,756,0,0,1.956,0
2025-01-02 06:29:57.049080104,4474,12.35,fuel,chip,0,6,3,360,0,0,0.479,0
2025-01-02 06:31:05.879249535,3817,37.1,other,manual,1,6,3,403,0,0,0.525,0
2025-01-02 06:34:07.528923351,1117,17.72,restaurant,ecommerce,1,6,3,532,0,0,0.394,0
2025-01-02 06:41:30.465379563,8026,89.03,pharmacy,contactless,0,6,3,53,0,0,8.769,0
2025-01-02 06:48:13.111557217,1982,16.59,pharmacy,ecommerce,1,6,3,456,0,0,1.438,0
2025-01-02 06:54:54.363357502,5212,12.48,electronics,chip,0,6,3,682,0,1,0.17,0
2025-01-02 06:58:04.111659123,8912,41.33,other,ecommerce,1,6,3,797,0,1,2.297,0
2025-01-02 07:01:28.123669591,4020,7.83,travel,chip,0,7,3,433,0,0,0.229,0
2025-01-02 07:05:32.581980716,6830,37.67,grocery,contactless,0,7,3,555,0,3,1.56,0
2025-01-02 07:07:04.716537282,5005,13.62,grocery,manual,1,7,3,303,0,2,0.759,0
2025-01-02 07:08:04.643761742,1680,6.83,other,contactless,0,7,3,498,0,0,0.439,0
2025-01-02 07:08:39.365573761,34,122.17,other,chip,0,7,3,2,0,0,2.065,0
2025-01-02 07:25:38.490036004,6541,11.75,fuel,chip,0,7,3,173,0,0,0.84,0
2025-01-02 07:28:34.377304490,6511,25.52,other,ecommerce,1,7,3,0,0,1,1.17,0
2025-01-02 07:31:23.031715917,3037,37.04,fuel,contactless,0,7,3,898,1,0,0.889,0
2025-01-02 07:32:22.763738563,4347,59.28,restaurant,contactless,0,7,3,429,0,0,2.252,0
2025-01-02 07:42:27.249043773,5626,23.4,gaming,ecommerce,1,7,3,262,0,0,0.68,0
2025-01-02 07:45:02.586384818,7682,47.56,fuel,ecommerce,1,7,3,360,0,0,1.303,0
2025-01-02 07:53:56.663349165,6206,3.02,restaurant,contactless,0,7,3,656,0,1,0.07,0
2025-01-02 07:57:11.548275413,7674,25.7,fuel,contactless,0,7,3,285,0,0,1.168,0
2025-01-02 08:01:13.061533261,8093,9.74,fuel,chip,0,8,3,395,0,0,0.283,0
2025-01-02 08:01:13.205737516,7671,21.09,grocery,contactless,0,8,3,224,0,1,1.28,0
2025-01-02 08:05:14.861569821,8622,3.25,grocery,contactless,0,8,3,850,0,0,0.226,0
2025-01-02 08:08:06.262828709,2756,29.85,restaurant,ecommerce,1,8,3,635,0,1,1.327,0
2025-01-02 08:14:18.645495683,2199,72.55,fuel,manual,1,8,3,1,0,0,5.572,0
2025-01-02 08:17:09.901845323,955,106.66,grocery,manual,1,8,3,847,0,1,3.271,0
2025-01-02 08:28:41.872183300,885,28.13,travel,chip,0,8,3,3,0,0,1.485,0
2025-01-02 08:32:31.382983722,8160,38.75,electronics,manual,1,8,3,532,0,2,2.876,0
2025-01-02 08:35:48.277692151,352,8.67,other,ecommerce,1,8,3,267,0,1,0.589,0
2025-01-02 08:45:39.555600835,5334,30.79,fuel,contactless,0,8,3,199,1,0,0.57,0
2025-01-02 08:56:44.100585528,6724,3.78,pharmacy,ecommerce,1,8,3,1,0,1,0.218,0
2025-01-02 08:59:15.990799025,1486,40.64,fuel,contactless,0,8,3,67,0,0,1.013,0
2025-01-02 08:59:57.472424593,545,79.81,restaurant,chip,0,8,3,510,0,1,4.341,0
2025-01-02 09:05:45.886282261,67,5.42,pharmacy,contactless,0,9,3,1,0,1,0.241,0
2025-01-02 09:06:01.439993976,8657,80.34,pharmacy,magstripe,0,9,3,328,0,2,3.284,0
2025-01-02 09:08:52.148304895,5838,3.18,grocery,ecommerce,1,9,3,586,1,0,0.083,0
2025-01-02 09:16:27.534492647,3674,28.63,grocery,ecommerce,1,9,3,898,0,1,1.187,0
2025-01-02 09:16:36.547864843,7877,102.38,restaurant,contactless,0,9,3,765,0,1,6.454,0
2025-01-02 09:19:33.068837602,6882,31.3,other,ecommerce,1,9,3,352,0,1,1.272,0
2025-01-02 09:20:28.094796134,1412,18.12,fuel,chip,0,9,3,326,0,2,0.774,0
2025-01-02 09:35:09.401571008,4261,8.56,fuel,ecommerce,1,9,3,90,0,0,1.045,0
2025-01-02 09:35:28.663405144,4528,8.63,fuel,contactless,0,9,3,0,0,1,0.97,0
2025-01-02 09:36:17.134737089,8444,270.54,other,ecommerce,1,9,3,378,0,1,10.659,0
2025-01-02 09:40:48.878815442,8540,16.24,fuel,contactless,0,9,3,353,0,0,0.765,0
2025-01-02 09:47:42.122621615,5611,58.68,fuel,contactless,0,9,3,602,0,0,2.295,0
2025-01-02 09:56:20.660296193,5609,5.42,other,chip,0,9,3,785,0,2,0.146,0
2025-01-02 09:58:27.259161447,1128,7.81,restaurant,chip,0,9,3,689,0,0,0.268,0
2025-01-02 10:14:50.410488170,8852,49.94,pharmacy,contactless,0,10,3,390,0,1,4.429,0
2025-01-02 10:16:33.925115423,4146,86.74,grocery,contactless,0,10,3,637,0,0,9.47,0
2025-01-02 10:16:51.643608133,404,87.99,restaurant,ecommerce,1,10,3,200,0,1,5.616,0
2025-01-02 10:17:32.498219704,3955,8.27,grocery,chip,0,10,3,723,0,1,0.563,0
2025-01-02 10:17:43.239063048,3039,35.83,fuel,ecommerce,1,10,3,54,0,0,2.813,0
2025-01-02 10:18:25.710134757,2617,12.39,other,chip,0,10,3,760,0,1,0.696,0
2025-01-02 10:21:56.025844237,3344,18.26,grocery,magstripe,0,10,3,198,0,1,1.748,0
2025-01-02 10:24:54.786585837,4354,3.77,pharmacy,contactless,0,10,3,765,0,2,0.168,0
2025-01-02 10:27:44.907061080,8426,50.55,restaurant,contactless,0,10,3,133,0,0,2.915,0
2025-01-02 10:38:13.386286166,967,180.09,electronics,contactless,0,10,3,0,0,0,12.269,0
2025-01-02 10:45:41.952308718,5436,3.32,other,chip,0,10,3,1,0,0,0.063,0
2025-01-02 10:58:36.652800157,5967,115.24,other,ecommerce,1,10,3,539,0,1,4.967,0
2025-01-02 11:00:37.330086397,8602,36.93,pharmacy,magstripe,0,11,3,537,0,1,1.825,0
2025-01-02 11:05:42.579483349,8259,4.6,grocery,contactless,0,11,3,182,0,1,0.28,0
2025-01-02 11:08:28.330531650,8154,10.22,pharmacy,chip,0,11,3,0,0,2,0.658,0
2025-01-02 11:20:39.879815483,4551,108.29,electronics,magstripe,0,11,3,660,0,0,3.354,0
2025-01-02 11:21:49.835974620,6788,16.35,restaurant,contactless,0,11,3,851,0,0,1.631,0
2025-01-02 11:27:19.674708496,479,9.57,travel,contactless,0,11,3,507,0,0,1.802,0
2025-01-02 11:30:39.813597558,3195,12.59,grocery,contactless,0,11,3,40,0,0,1.16,0
2025-01-02 11:33:34.116922784,7686,16.52,fuel,ecommerce,1,11,3,466,0,2,1.491,0
2025-01-02 11:35:43.583785793,498,66.45,grocery,contactless,0,11,3,203,0,0,6.906,0
2025-01-02 11:41:49.365632659,176,20.11,restaurant,ecommerce,1,11,3,286,0,0,0.559,0
2025-01-02 11:46:42.239712789,1708,7.31,other,ecommerce,1,11,3,244,0,1,0.464,0
2025-01-02 11:47:07.396244077,8447,18.41,fuel,ecommerce,1,11,3,215,0,1,2.379,0
2025-01-02 11:48:27.512300483,6893,78.74,restaurant,contactless,0,11,3,45,0,0,10.679,0
2025-01-02 11:49:05.785023183,8366,19.75,pharmacy,contactless,0,11,3,0,0,1,0.399,0
2025-01-02 11:51:56.029217478,1250,56.57,other,ecommerce,1,11,3,57,0,0,3.08,0
2025-01-02 11:52:24.994677513,7736,27.85,grocery,chip,0,11,3,2,0,0,0.436,0
2025-01-02 11:55:45.745031592,4066,11.38,fuel,chip,0,11,3,0,0,0,0.446,0
2025-01-02 12:00:14.474066114,6894,3.16,grocery,chip,0,12,3,594,0,0,0.072,0
2025-01-02 12:05:58.102625001,3262,78.78,grocery,ecommerce,1,12,3,361,0,0,4.331,0
2025-01-02 12:08:26.169226991,6545,10.46,gaming,chip,0,12,3,868,0,0,0.485,0
2025-01-02 12:14:14.309443683,8928,12.06,restaurant,ecommerce,1,12,3,701,0,0,0.371,0
2025-01-02 12:24:12.327232696,8048,598.7,restaurant,ecommerce,1,12,3,290,0,0,16.998,0
2025-01-02 12:29:21.919033412,2183,72.51,pharmacy,magstripe,0,12,3,655,0,0,3.378,0
2025-01-02 12:29:25.133714198,6172,97.99,restaurant,chip,0,12,3,580,0,0,3.319,0
2025-01-02 12:35:34.072700019,617,21.43,grocery,manual,1,12,3,429,0,0,0.925,0
2025-01-02 12:36:25.172859951,3500,14.01,other,chip,0,12,3,429,1,0,0.687,0
2025-01-02 12:37:32.039199344,8623,91.08,travel,manual,1,12,3,268,0,0,8.766,0
2025-01-02 12:40:34.320603748,6998,13.93,other,ecommerce,1,12,3,715,0,1,0.797,0
2025-01-02 12:58:55.525991846,8755,73.27,pharmacy,ecommerce,1,12,3,549,1,1,6.566,0
2025-01-02 13:10:16.896342068,4572,189.93,pharmacy,contactless,0,13,3,10,0,0,12.804,0
2025-01-02 13:12:34.561009905,5787,4.99,restaurant,chip,0,13,3,0,0,0,0.27,0
2025-01-02 13:15:56.348524419,5363,51.95,grocery,manual,1,13,3,521,0,0,5.938,0
2025-01-02 13:20:49.170824457,7235,12.36,travel,chip,0,13,3,757,0,1,0.292,0
2025-01-02 13:30:15.451479126,8995,51.32,travel,ecommerce,1,13,3,1,0,1,5.073,0
2025-01-02 13:34:05.261061219,1985,108.03,grocery,ecommerce,1,13,3,367,0,0,2.849,0
2025-01-02 13:37:51.040515040,488,48.93,pharmacy,contactless,0,13,3,145,0,1,5.608,0
2025-01-02 13:38:51.849467330,53,63.78,grocery,contactless,0,13,3,2,0,1,2.02,0
2025-01-02 13:40:36.843857192,1257,99.21,other,contactless,0,13,3,245,0,0,5.353,0
2025-01-02 13:50:41.351343851,5944,90.97,grocery,ecommerce,1,13,3,320,0,0,5.195,0
2025-01-02 13:53:57.444658997,722,5.14,pharmacy,chip,0,13,3,368,0,0,0.24,0
2025-01-02 13:59:00.435425419,5214,10.85,other,chip,0,13,3,350,0,1,1.143,0
2025-01-02 14:00:44.356386286,8846,13.85,electronics,chip,0,14,3,819,0,0,1.443,0
2025-01-02 14:02:55.609565263,3491,138.65,grocery,chip,0,14,3,479,0,1,1.944,0
2025-01-02 14:08:28.828630647,4896,44.96,grocery,ecommerce,1,14,3,406,0,1,4.505,0
2025-01-02 14:13:22.630643580,2922,174.98,travel,contactless,0,14,3,874,0,0,21.348,0
2025-01-02 14:24:34.438391758,7722,9.42,grocery,contactless,0,14,3,126,0,1,0.383,0
2025-01-02 14:32:49.854538141,1277,3.51,pharmacy,chip,0,14,3,402,0,0,0.147,0
2025-01-02 14:41:16.170626520,3464,13.19,grocery,magstripe,0,14,3,588,0,0,0.47,0
2025-01-02 14:45:35.970935190,6828,40.26,grocery,chip,0,14,3,763,1,0,1.654,0
2025-01-02 15:09:17.862044018,7186,303.58,grocery,magstripe,0,15,3,791,0,2,8.558,0
2025-01-02 15:10:23.922892980,2821,3.06,grocery,contactless,0,15,3,783,0,1,0.139,0
2025-01-02 15:30:33.713779596,3177,6.94,other,manual,1,15,3,701,0,0,0.177,0
2025-01-02 15:37:18.234756104,4762,11.09,pharmacy,ecommerce,1,15,3,10,0,0,0.344,0
2025-01-02 15:42:34.003838163,424,4.53,fuel,ecommerce,1,15,3,219,0,0,0.103,0
2025-01-02 16:00:09.049799434,8226,30.47,other,ecommerce,1,16,3,667,0,0,1.702,0
2025-01-02 16:01:08.390836540,5358,154.94,travel,magstripe,0,16,3,2,0,0,8.252,0
2025-01-02 16:11:22.279545464,2434,131.48,travel,chip,0,16,3,0,0,1,3.311,0
2025-01-02 16:13:25.393433292,536,14.52,other,chip,0,16,3,519,0,0,1.282,0
2025-01-02 16:15:10.413022214,6527,9.15,grocery,chip,0,16,3,650,0,1,0.818,0
2025-01-02 16:17:06.992972572,6899,14.51,pharmacy,chip,0,16,3,592,0,0,0.332,0
2025-01-02 16:18:12.904850994,3731,6.73,grocery,contactless,0,16,3,441,0,0,0.201,0
2025-01-02 16:21:54.281137689,3414,25.61,restaurant,ecommerce,1,16,3,838,0,0,0.582,0
2025-01-02 16:27:27.582825899,8755,9.42,grocery,contactless,0,16,3,455,0,1,0.844,0
2025-01-02 16:31:46.117066702,5680,5.88,grocery,ecommerce,1,16,3,777,0,0,0.08,0
2025-01-02 16:32:47.938817832,7973,33.17,pharmacy,contactless,0,16,3,595,0,1,1.593,0
