policy_id,exposure,driver_age,vehicle_age,vehicle_power,bonus_malus,annual_mileage,area,fuel,coverage,claim_count,claim_cost
POL000309,0.834,75,3.6,66.0,77,15000.0,rural,diesel,third_party,0,0.0
POL000310,0.399,59,2.9,80.0,119,5000.0,suburban,diesel,comprehensive,0,0.0
POL000311,0.785,55,6.7,164.0,68,8400.0,rural,diesel,third_party,0,0.0
POL000312,0.866,69,2.8,104.0,56,10700.0,rural,diesel,third_party,0,0.0
POL000313,0.488,50,11.6,166.0,152,14000.0,urban,petrol,third_party,0,0.0
POL000314,0.813,70,2.8,172.0,78,6100.0,urban,hybrid,comprehensive,1,3711.41
POL000315,0.932,56,11.0,155.0,80,7900.0,urban,electric,comprehensive,0,0.0
POL000316,0.769,55,4.5,162.0,68,16900.0,rural,diesel,third_party,0,0.0
POL000317,0.721,63,9.1,107.0,100,11900.0,urban,petrol,third_party,0,0.0
POL000318,0.647,48,13.4,155.0,87,10000.0,urban,diesel,third_party,0,0.0
POL000319,0.39,66,9.2,85.0,176,18300.0,rural,diesel,third_party,0,0.0
POL000320,0.602,64,10.4,100.0,79,10400.0,suburban,hybrid,third_party,0,0.0
POL000321,0.628,49,2.7,140.0,133,21700.0,rural,diesel,comprehensive,0,0.0
POL000322,0.735,63,5.3,107.0,147,14500.0,rural,electric,comprehensive,0,0.0
POL000323,0.485,83,1.6,70.0,185,9300.0,suburban,petrol,third_party,1,723.64
POL000324,0.958,79,13.0,143.0,129,8200.0,urban,diesel,comprehensive,0,0.0
POL000325,0.766,52,6.4,45.0,150,19500.0,urban,petrol,third_party,0,0.0
POL000326,0.732,42,1.5,110.0,113,8600.0,suburban,electric,comprehensive,0,0.0
POL000327,0.664,56,4.3,88.0,91,11800.0,urban,diesel,third_party,0,0.0
POL000328,0.659,63,30.0,63.0,79,8400.0,suburban,petrol,comprehensive,0,0.0
POL000329,0.663,71,3.9,138.0,153,12000.0,suburban,hybrid,comprehensive,0,0.0
POL000330,0.712,61,3.2,155.0,69,7700.0,rural,petrol,third_party,0,0.0
POL000331,0.481,79,1.5,137.0,99,7900.0,urban,petrol,third_party,0,0.0
POL000332,0.521,53,15.2,171.0,95,9000.0,suburban,electric,third_party,0,0.0
POL000333,0.697,41,10.4,127.0,153,14600.0,suburban,diesel,comprehensive,0,0.0
POL000334,0.738,88,13.9,150.0,219,16100.0,urban,petrol,third_party,0,0.0
POL000335,0.627,36,5.7,80.0,83,16000.0,urban,diesel,comprehensive,0,0.0
POL000336,0.906,91,4.4,125.0,147,19700.0,suburban,hybrid,comprehensive,0,0.0
POL000337,0.777,67,5.2,104.0,75,6200.0,urban,hybrid,third_party,1,346.5
POL000338,0.396,51,12.8,123.0,92,15000.0,urban,petrol,comprehensive,0,0.0
POL000339,0.881,75,2.1,157.0,184,4400.0,suburban,hybrid,comprehensive,0,0.0
POL000340,0.708,70,7.0,100.0,119,6300.0,urban,electric,third_party,0,0.0
POL000341,0.845,78,4.0,83.0,71,13000.0,suburban,diesel,comprehensive,0,0.0
POL000342,0.847,68,5.1,142.0,118,11300.0,urban,petrol,third_party,0,0.0
POL000343,0.966,62,6.0,96.0,99,6600.0,suburban,petrol,comprehensive,0,0.0
POL000344,0.786,48,25.2,110.0,93,10600.0,suburban,hybrid,third_party,0,0.0
POL000345,0.924,85,10.4,90.0,73,12000.0,suburban,diesel,third_party,0,0.0
POL000346,0.763,38,2.7,119.0,153,10900.0,urban,hybrid,third_party,0,0.0
POL000347,0.67,55,4.9,110.0,83,7400.0,suburban,petrol,comprehensive,0,0.0
POL000348,0.938,79,6.5,131.0,89,4400.0,urban,petrol,comprehensive,1,3904.59
POL000349,0.84,53,9.3,132.0,88,17000.0,urban,diesel,comprehensive,0,0.0
POL000350,0.458,62,13.4,99.0,76,1600.0,urban,petrol,comprehensive,1,2752.74
POL000351,0.776,54,6.3,124.0,216,5100.0,suburban,petrol,comprehensive,0,0.0
POL000352,0.654,60,2.2,123.0,78,8100.0,urban,diesel,third_party,1,1320.04
POL000353,0.794,39,11.7,71.0,82,9800.0,rural,diesel,comprehensive,0,0.0
POL000354,0.847,52,3.2,93.0,82,7400.0,suburban,petrol,comprehensive,0,0.0
POL000355,0.975,56,12.6,109.0,78,13900.0,urban,petrol,comprehensive,0,0.0
POL000356,0.608,55,5.0,210.0,86,11500.0,suburban,petrol,third_party,1,1101.72
POL000357,0.581,83,9.9,77.0,91,8500.0,suburban,petrol,third_party,0,0.0
POL000358,0.684,64,0.9,167.0,95,17300.0,urban,diesel,third_party,0,0.0
POL000359,0.987,65,10.6,155.0,100,7000.0,suburban,petrol,comprehensive,0,0.0
POL000360,0.581,51,4.0,135.0,110,11200.0,urban,diesel,comprehensive,0,0.0
POL000361,0.57,59,5.8,104.0,98,7800.0,suburban,petrol,comprehensive,0,0.0
POL000362,0.804,81,2.2,128.0,208,13800.0,suburban,petrol,third_party,2,1270.12
POL000363,0.431,70,5.8,166.0,95,19600.0,rural,hybrid,comprehensive,0,0.0
POL000364,0.731,67,5.2,168.0,77,10200.0,rural,diesel,third_party,0,0.0
POL000365,0.499,51,3.4,93.0,108,16700.0,urban,petrol,comprehensive,0,0.0
POL000366,0.601,45,3.2,83.0,109,12700.0,urban,petrol,third_party,0,0.0
POL000367,0.748,56,3.4,129.0,129,14800.0,urban,hybrid,comprehensive,0,0.0
POL000368,0.878,43,7.5,72.0,109,13900.0,rural,petrol,third_party,0,0.0
POL000369,0.625,66,4.8,102.0,112,24900.0,urban,diesel,comprehensive,0,0.0
POL000370,0.676,66,7.2,117.0,93,14800.0,suburban,hybrid,comprehensive,0,0.0
POL000371,0.595,55,11.6,117.0,176,22300.0,suburban,petrol,third_party,0,0.0
POL000372,0.874,45,11.2,146.0,98,15800.0,urban,diesel,comprehensive,0,0.0
POL000373,0.844,34,2.7,152.0,90,14600.0,suburban,diesel,comprehensive,0,0.0
POL000374,0.928,64,5.5,101.0,76,16200.0,suburban,petrol,third_party,0,0.0
POL000375,0.918,72,19.3,114.0,81,14300.0,rural,diesel,comprehensive,1,321.92
POL000376,0.854,73,3.6,58.0,91,8600.0,suburban,diesel,comprehensive,0,0.0
POL000377,0.74,53,8.3,66.0,79,4300.0,urban,petrol,comprehensive,0,0.0
POL000378,0.903,42,2.4,84.0,95,8400.0,urban,petrol,comprehensive,0,0.0
POL000379,0.547,65,4.4,70.0,93,9600.0,urban,hybrid,third_party,0,0.0
POL000380,0.883,41,1.2,140.0,164,20700.0,urban,hybrid,third_party,0,0.0
POL000381,0.138,43,1.4,112.0,139,9600.0,urban,hybrid,third_party,0,0.0
POL000382,0.424,62,13.7,152.0,63,12400.0,urban,petrol,comprehensive,0,0.0
POL000383,0.855,36,2.5,122.0,85,19600.0,suburban,petrol,third_party,0,0.0
POL000384,0.841,62,9.6,180.0,79,10700.0,suburban,petrol,third_party,0,0.0
POL000385,0.421,42,2.5,122.0,73,15600.0,suburban,hybrid,third_party,0,0.0
POL000386,0.685,55,5.8,111.0,103,12800.0,urban,petrol,comprehensive,0,0.0
POL000387,0.688,80,6.6,110.0,115,10800.0,suburban,petrol,third_party,0,0.0
POL000388,0.787,40,12.5,96.0,94,10700.0,rural,petrol,comprehensive,0,0.0
POL000389,0.628,59,5.8,189.0,72,6100.0,rural,electric,comprehensive,0,0.0
POL000390,0.691,47,1.0,120.0,105,14400.0,suburban,petrol,comprehensive,0,0.0
POL000391,0.617,86,11.1,155.0,207,13300.0,rural,hybrid,third_party,2,1105.55
POL000392,0.692,47,5.0,141.0,105,17100.0,rural,petrol,comprehensive,0,0.0
POL000393,0.943,39,0.7,129.0,86,11200.0,suburban,petrol,comprehensive,0,0.0
POL000394,0.513,67,11.3,89.0,159,17400.0,rural,petrol,third_party,0,0.0
POL000395,0.75,41,1.7,52.0,101,11700.0,suburban,diesel,comprehensive,0,0.0
POL000396,0.423,55,2.9,97.0,115,16700.0,suburban,diesel,comprehensive,0,0.0
POL000397,0.541,57,8.2,108.0,86,10400.0,suburban,diesel,comprehensive,0,0.0
POL000398,0.796,68,11.6,122.0,77,21100.0,rural,petrol,comprehensive,0,0.0
POL000399,0.795,50,5.0,103.0,80,8900.0,rural,petrol,third_party,0,0.0
POL000400,0.96,57,6.2,143.0,115,11600.0,urban,diesel,third_party,0,0.0
POL000401,0.868,41,8.4,67.0,72,17300.0,rural,diesel,third_party,0,0.0
POL000402,0.646,46,4.2,102.0,92,15800.0,rural,petrol,comprehensive,0,0.0
POL000403,0.944,64,6.3,142.0,78,11900.0,suburban,petrol,comprehensive,1,1112.3
POL000404,0.764,48,2.3,119.0,89,13200.0,urban,diesel,third_party,0,0.0
POL000405,0.655,72,1.6,164.0,96,19200.0,rural,hybrid,comprehensive,0,0.0
POL000406,0.577,43,9.8,92.0,92,10000.0,suburban,diesel,third_party,0,0.0
POL000407,0.667,64,5.9,133.0,144,16000.0,rural,petrol,comprehensive,0,0.0
POL000408,0.749,69,10.0,141.0,168,7400.0,suburban,hybrid,comprehensive,0,0.0
POL000409,0.425,73,15.8,153.0,82,9200.0,suburban,diesel,comprehensive,0,0.0
POL000410,0.461,48,4.8,61.0,84,13600.0,urban,diesel,third_party,0,0.0
POL000411,0.845,78,10.2,79.0,200,8500.0,suburban,petrol,third_party,0,0.0
POL000412,0.898,42,7.3,163.0,75,16800.0,suburban,petrol,comprehensive,0,0.0
POL000413,0.969,35,4.0,151.0,219,20700.0,suburban,petrol,comprehensive,0,0.0
POL000414,0.873,52,1.4,138.0,63,11400.0,urban,petrol,third_party,0,0.0
POL000415,0.579,32,5.6,120.0,75,9700.0,rural,diesel,third_party,0,0.0
POL000416,0.467,59,5.8,57.0,91,12900.0,suburban,petrol,comprehensive,0,0.0
POL000417,0.906,38,5.4,126.0,56,18000.0,suburban,diesel,third_party,0,0.0
POL000418,0.641,52,11.2,137.0,186,5500.0,urban,diesel,comprehensive,0,0.0
POL000419,0.585,64,13.9,120.0,96,19600.0,suburban,hybrid,comprehensive,0,0.0
POL000420,0.911,51,8.6,81.0,78,6800.0,urban,diesel,comprehensive,1,1879.07
POL000421,0.588,40,3.8,163.0,120,17400.0,urban,petrol,third_party,0,0.0
POL000422,0.808,34,11.0,117.0,97,10900.0,urban,petrol,third_party,0,0.0
POL000423,0.637,92,4.1,107.0,72,7400.0,suburban,petrol,comprehensive,0,0.0
POL000424,0.795,52,7.8,97.0,107,8300.0,rural,petrol,third_party,0,0.0
POL000425,0.466,57,1.6,103.0,70,18200.0,urban,diesel,comprehensive,0,0.0
POL000426,0.921,53,3.4,77.0,81,11300.0,suburban,hybrid,third_party,0,0.0
POL000427,0.885,41,13.6,121.0,63,11300.0,urban,petrol,comprehensive,0,0.0
POL000428,0.66,45,4.6,86.0,78,17100.0,suburban,petrol,comprehensive,0,0.0
POL000429,0.741,57,9.6,132.0,90,1000.0,rural,petrol,third_party,0,0.0
POL000430,0.494,52,8.9,95.0,159,5700.0,suburban,petrol,comprehensive,0,0.0
POL000431,0.902,84,4.6,68.0,103,8400.0,urban,hybrid,comprehensive,0,0.0
POL000432,0.704,46,4.8,103.0,68,12400.0,suburban,diesel,comprehensive,0,0.0
POL000433,0.72,41,2.7,136.0,106,17700.0,urban,petrol,comprehensive,0,0.0
POL000434,0.849,80,10.7,175.0,137,8400.0,suburban,hybrid,comprehensive,0,0.0
POL000435,0.728,68,11.1,137.0,159,8600.0,urban,diesel,third_party,0,0.0
POL000436,0.835,54,10.4,107.0,78,17500.0,rural,hybrid,third_party,0,0.0
POL000437,0.459,57,12.2,106.0,104,13700.0,suburban,petrol,third_party,0,0.0
POL000438,0.658,61,13.8,126.0,92,15100.0,rural,diesel,comprehensive,0,0.0
POL000439,0.86,67,6.5,98.0,68,20800.0,rural,petrol,comprehensive,0,0.0
POL000440,0.738,57,4.4,100.0,77,16500.0,urban,petrol,comprehensive,0,0.0
POL000441,0.468,55,18.0,80.0,102,6800.0,rural,diesel,comprehensive,0,0.0
POL000442,0.998,46,5.6,102.0,93,10200.0,suburban,hybrid,third_party,0,0.0
POL000443,0.819,74,4.5,92.0,72,17100.0,rural,petrol,comprehensive,0,0.0
POL000444,0.593,55,1.9,107.0,72,14800.0,suburban,hybrid,comprehensive,0,0.0
POL000445,0.343,40,2.8,138.0,102,17900.0,urban,diesel,comprehensive,0,0.0
POL000446,0.751,76,2.8,89.0,93,18500.0,rural,diesel,comprehensive,0,0.0
POL000447,0.839,53,2.9,101.0,85,11600.0,urban,diesel,comprehensive,0,0.0
POL000448,0.951,63,3.0,117.0,131,11100.0,suburban,diesel,comprehensive,0,0.0
POL000449,0.697,49,11.0,66.0,93,11000.0,suburban,petrol,comprehensive,0,0.0
POL000450,0.528,49,4.3,109.0,80,11300.0,urban,hybrid,third_party,0,0.0
POL000451,0.824,78,4.9,106.0,102,8200.0,urban,petrol,third_party,0,0.0
POL000452,0.794,60,21.8,125.0,146,16700.0,suburban,electric,third_party,0,0.0
POL000453,0.568,53,4.0,116.0,96,18300.0,suburban,diesel,third_party,0,0.0
POL000454,0.694,64,4.7,130.0,131,12400.0,suburban,hybrid,comprehensive,0,0.0
POL000455,0.908,66,3.5,169.0,151,20400.0,suburban,hybrid,comprehensive,0,0.0
POL000456,0.748,53,8.3,90.0,156,15000.0,urban,petrol,third_party,0,0.0
POL000457,0.485,52,8.1,130.0,181,8000.0,suburban,petrol,third_party,0,0.0
POL000458,0.757,62,22.8,120.0,112,3500.0,urban,petrol,third_party,0,0.0
POL000459,0.653,60,8.9,135.0,118,17800.0,suburban,petrol,comprehensive,0,0.0
POL000460,0.761,65,7.4,112.0,176,8700.0,rural,petrol,comprehensive,1,465.67
POL000461,0.43,55,11.6,137.0,110,9900.0,urban,petrol,third_party,0,0.0
POL000462,0.568,70,7.1,68.0,91,5000.0,suburban,petrol,comprehensive,0,0.0
POL000463,0.825,49,12.0,143.0,74,10700.0,suburban,petrol,comprehensive,0,0.0
POL000464,0.615,70,7.2,105.0,76,12000.0,urban,petrol,comprehensive,0,0.0
POL000465,0.675,67,13.0,122.0,134,10900.0,urban,petrol,third_party,0,0.0
POL000466,0.973,50,10.1,95.0,98,17500.0,suburban,petrol,comprehensive,0,0.0
POL000467,0.679,92,9.6,122.0,88,14400.0,urban,diesel,third_party,0,0.0
POL000468,0.787,41,3.1,132.0,87,10500.0,rural,petrol,comprehensive,0,0.0
POL000469,0.71,75,12.4,84.0,147,10900.0,rural,electric,comprehensive,0,0.0
POL000470,0.86,63,2.1,90.0,101,16400.0,suburban,hybrid,third_party,0,0.0
POL000471,0.798,59,7.6,59.0,96,18100.0,suburban,petrol,third_party,0,0.0
POL000472,0.582,79,2.9,134.0,59,19300.0,suburban,petrol,comprehensive,0,0.0
POL000473,0.69,58,10.4,65.0,96,15500.0,suburban,petrol,third_party,0,0.0
POL000474,0.674,55,4.6,132.0,230,15900.0,urban,diesel,third_party,0,0.0
POL000475,0.654,56,6.7,124.0,78,10100.0,urban,petrol,third_party,1,245.05
POL000476,0.992,47,1.1,128.0,91,14200.0,rural,petrol,third_party,0,0.0
POL000477,0.867,47,5.8,128.0,104,20000.0,suburban,diesel,third_party,0,0.0
POL000478,0.819,44,9.4,108.0,72,1000.0,urban,petrol,comprehensive,0,0.0
POL000479,0.775,64,13.2,138.0,60,11400.0,urban,electric,comprehensive,0,0.0
POL000480,0.869,57,1.2,135.0,142,17500.0,suburban,diesel,comprehensive,1,1364.62
POL000481,0.545,47,11.0,109.0,101,12200.0,rural,petrol,comprehensive,0,0.0
POL000482,0.516,66,10.9,116.0,103,16800.0,suburban,diesel,third_party,0,0.0
POL000483,0.444,46,5.1,158.0,101,19000.0,suburban,petrol,comprehensive,0,0.0
POL000484,0.673,46,3.0,147.0,88,17400.0,urban,diesel,comprehensive,0,0.0
POL000485,0.875,90,1.3,63.0,130,9800.0,rural,petrol,third_party,0,0.0
POL000486,0.742,84,5.9,90.0,109,5600.0,urban,petrol,comprehensive,0,0.0
POL000487,0.824,47,2.7,73.0,108,6000.0,suburban,petrol,third_party,0,0.0
POL000488,0.881,30,1.7,131.0,128,3600.0,urban,diesel,comprehensive,0,0.0
POL000489,0.646,55,1.0,131.0,230,8900.0,suburban,diesel,comprehensive,0,0.0
POL000490,0.279,64,5.1,124.0,140,15800.0,urban,petrol,comprehensive,0,0.0
POL000491,0.605,52,6.8,121.0,126,11700.0,suburban,petrol,comprehensive,0,0.0
POL000492,0.2,76,4.6,115.0,118,8900.0,urban,petrol,comprehensive,0,0.0
POL000493,0.968,74,7.9,109.0,120,8500.0,suburban,diesel,third_party,0,0.0
POL000494,0.883,70,1.8,45.0,122,10700.0,urban,petrol,comprehensive,0,0.0
POL000495,0.85,49,7.2,108.0,95,18600.0,suburban,hybrid,comprehensive,0,0.0
POL000496,0.952,53,3.8,97.0,76,15800.0,rural,diesel,third_party,0,0.0
POL000497,0.614,45,5.1,130.0,88,17300.0,urban,hybrid,comprehensive,0,0.0
POL000498,0.883,36,1.1,104.0,104,16000.0,suburban,petrol,comprehensive,0,0.0
POL000499,0.697,53,7.0,86.0,91,21600.0,urban,diesel,comprehensive,0,0.0
POL000500,0.686,84,22.4,63.0,134,16500.0,urban,petrol,comprehensive,0,0.0
POL000501,0.226,34,13.2,64.0,135,13900.0,suburban,diesel,third_party,0,0.0
POL000502,0.527,65,6.8,124.0,85,14000.0,urban,petrol,comprehensive,0,0.0
POL000503,0.758,74,4.9,145.0,94,10300.0,rural,diesel,third_party,0,0.0
POL000504,0.701,43,6.1,113.0,57,19200.0,urban,diesel,comprehensive,0,0.0
POL000505,0.592,57,6.1,138.0,87,8300.0,suburban,hybrid,comprehensive,0,0.0
POL000506,0.921,56,2.0,105.0,74,10400.0,urban,petrol,comprehensive,0,0.0
POL000507,0.865,43,7.5,98.0,72,14700.0,suburban,hybrid,comprehensive,0,0.0
POL000508,0.898,49,3.1,151.0,64,7800.0,suburban,hybrid,comprehensive,0,0.0
POL000509,0.751,40,5.3,83.0,91,14200.0,suburban,petrol,comprehensive,0,0.0
POL000510,0.594,38,3.7,96.0,93,11400.0,urban,hybrid,comprehensive,0,0.0
POL000511,0.984,50,5.6,127.0,230,16100.0,suburban,petrol,third_party,2,410.33
POL000512,0.635,54,8.2,132.0,110,3500.0,suburban,petrol,comprehensive,0,0.0
POL000513,0.6,64,6.4,133.0,87,10900.0,urban,hybrid,third_party,0,0.0
POL000514,0.866,62,3.4,152.0,112,10800.0,urban,diesel,third_party,0,0.0
POL000515,0.641,69,1.3,171.0,81,17800.0,suburban,petrol,third_party,0,0.0
POL000516,0.768,40,3.6,92.0,140,13700.0,suburban,petrol,comprehensive,0,0.0
POL000517,0.772,60,9.9,144.0,88,18300.0,rural,hybrid,third_party,0,0.0
POL000518,0.872,74,7.0,106.0,95,9600.0,urban,electric,comprehensive,0,0.0
POL000519,0.346,78,1.2,144.0,142,11400.0,urban,electric,third_party,0,0.0
POL000520,0.693,43,10.5,129.0,147,20200.0,rural,hybrid,third_party,0,0.0
POL000521,0.513,54,1.5,133.0,78,18500.0,suburban,petrol,comprehensive,0,0.0
POL000522,0.54,66,11.9,118.0,124,3600.0,rural,petrol,comprehensive,0,0.0
POL000523,0.683,87,2.9,131.0,103,17400.0,urban,petrol,third_party,0,0.0
POL000524,0.602,56,3.8,136.0,84,11800.0,urban,diesel,comprehensive,0,0.0
POL000525,0.67,61,3.0,134.0,92,12100.0,urban,petrol,comprehensive,0,0.0
POL000526,0.682,49,2.8,175.0,96,11400.0,rural,diesel,third_party,0,0.0
POL000527,0.838,46,3.4,150.0,128,7800.0,urban,diesel,third_party,0,0.0
POL000528,0.807,52,2.4,103.0,99,9000.0,urban,diesel,comprehensive,0,0.0
POL000529,0.688,76,6.5,120.0,70,15500.0,urban,diesel,comprehensive,0,0.0
POL000530,0.658,71,9.1,80.0,158,12400.0,suburban,petrol,third_party,0,0.0
POL000531,0.898,81,3.5,223.0,136,10300.0,suburban,diesel,comprehensive,1,1966.04
POL000532,0.569,43,8.8,147.0,88,12400.0,suburban,petrol,third_party,0,0.0
POL000533,0.663,39,4.1,96.0,136,11800.0,urban,petrol,comprehensive,0,0.0
POL000534,0.409,47,1.6,106.0,89,9000.0,urban,petrol,third_party,0,0.0
POL000535,0.372,86,9.2,135.0,105,18800.0,suburban,petrol,third_party,0,0.0
POL000536,0.468,54,8.4,132.0,58,19000.0,suburban,diesel,comprehensive,0,0.0
POL000537,0.701,53,1.5,72.0,101,12600.0,urban,petrol,third_party,0,0.0
POL000538,0.408,59,8.2,84.0,171,6800.0,suburban,petrol,third_party,0,0.0
POL000539,0.794,49,5.9,141.0,107,16300.0,rural,diesel,third_party,0,0.0
POL000540,0.549,62,4.8,129.0,159,10800.0,rural,petrol,comprehensive,0,0.0
POL000541,0.507,61,9.1,55.0,98,17800.0,suburban,electric,third_party,0,0.0
POL000542,0.336,73,5.8,157.0,108,16300.0,suburban,petrol,third_party,0,0.0
POL000543,0.603,60,8.8,147.0,131,13500.0,urban,electric,comprehensive,0,0.0
POL000544,0.761,32,4.4,132.0,92,16100.0,suburban,electric,third_party,0,0.0
POL000545,0.889,54,11.4,81.0,87,10200.0,urban,petrol,third_party,0,0.0
POL000546,0.801,50,1.9,89.0,128,23600.0,urban,diesel,third_party,0,0.0
POL000547,0.618,47,4.3,129.0,69,4800.0,urban,hybrid,third_party,0,0.0
POL000548,0.849,65,7.5,136.0,98,14700.0,suburban,petrol,comprehensive,0,0.0
POL000549,0.797,53,6.9,111.0,75,3600.0,urban,petrol,comprehensive,0,0.0
POL000550,0.81,58,0.8,125.0,64,25200.0,urban,petrol,comprehensive,0,0.0
POL000551,0.399,44,2.6,104.0,87,8000.0,urban,petrol,comprehensive,0,0.0
POL000552,0.72,36,9.2,128.0,82,10100.0,suburban,diesel,comprehensive,0,0.0
POL000553,0.814,48,3.7,124.0,154,13000.0,suburban,petrol,third_party,0,0.0
POL000554,0.936,52,5.3,136.0,191,19400.0,urban,diesel,comprehensive,1,1559.26
POL000555,0.966,68,4.9,111.0,160,12400.0,urban,diesel,comprehensive,0,0.0
POL000556,0.596,79,4.7,110.0,53,13200.0,urban,petrol,third_party,0,0.0
POL000557,0.885,88,1.8,122.0,83,11000.0,suburban,petrol,third_party,0,0.0
POL000558,0.648,47,0.9,130.0,117,4600.0,urban,petrol,comprehensive,0,0.0
POL000559,0.387,74,1.8,159.0,64,10700.0,suburban,hybrid,third_party,0,0.0
POL000560,0.725,66,3.7,154.0,80,11100.0,suburban,diesel,comprehensive,0,0.0
POL000561,0.704,50,7.7,148.0,155,8000.0,urban,electric,third_party,0,0.0
POL000562,0.862,41,3.5,142.0,100,11000.0,urban,petrol,third_party,0,0.0
POL000563,0.67,64,4.6,176.0,91,14700.0,suburban,diesel,third_party,0,0.0
POL000564,0.865,50,1.4,92.0,100,16800.0,suburban,petrol,comprehensive,0,0.0
POL000565,0.491,66,5.5,98.0,90,17100.0,urban,petrol,comprehensive,0,0.0
POL000566,0.754,45,2.1,127.0,87,12500.0,rural,electric,comprehensive,0,0.0
POL000567,0.387,83,1.1,45.0,63,17900.0,urban,diesel,third_party,0,0.0
POL000568,0.567,83,7.9,83.0,109,8800.0,urban,petrol,comprehensive,0,0.0
POL000569,0.666,33,7.7,100.0,78,17000.0,urban,electric,third_party,0,0.0
POL000570,0.769,49,5.7,81.0,79,12900.0,suburban,petrol,third_party,0,0.0
POL000571,0.918,53,1.9,145.0,69,15800.0,urban,petrol,comprehensive,0,0.0
POL000572,0.782,62,0.1,155.0,70,6900.0,urban,petrol,comprehensive,0,0.0
POL000573,0.815,64,2.7,84.0,154,13700.0,urban,petrol,comprehensive,0,0.0
POL000574,0.501,48,6.2,170.0,215,17400.0,suburban,hybrid,comprehensive,0,0.0
POL000575,0.205,68,2.7,117.0,120,15300.0,suburban,petrol,comprehensive,0,0.0
POL000576,0.735,51,2.3,126.0,95,11900.0,urban,petrol,comprehensive,1,1336.44
POL000577,0.855,36,4.6,100.0,133,9100.0,urban,hybrid,third_party,0,0.0
POL000578,0.518,62,6.0,89.0,103,5200.0,urban,petrol,third_party,0,0.0
POL000579,0.704,70,0.5,64.0,120,8600.0,suburban,petrol,third_party,0,0.0
POL000580,0.828,54,6.4,157.0,107,22900.0,rural,petrol,third_party,0,0.0
POL000581,0.644,53,3.4,111.0,86,7000.0,suburban,diesel,comprehensive,0,0.0
POL000582,0.671,49,8.5,122.0,59,2400.0,suburban,petrol,comprehensive,0,0.0
POL000583,0.77,87,10.4,90.0,72,8500.0,urban,hybrid,comprehensive,0,0.0
POL000584,0.688,75,3.8,91.0,76,8400.0,rural,diesel,third_party,0,0.0
POL000585,0.814,71,9.2,69.0,163,7000.0,urban,diesel,third_party,0,0.0
POL000586,0.765,76,7.2,168.0,72,14600.0,urban,petrol,comprehensive,1,1928.88
POL000587,0.689,41,1.0,150.0,159,14600.0,rural,petrol,comprehensive,1,1642.51
POL000588,0.78,92,5.4,84.0,86,13100.0,urban,hybrid,third_party,0,0.0
POL000589,0.659,70,3.9,150.0,140,7900.0,suburban,petrol,third_party,0,0.0
POL000590,0.829,66,8.5,111.0,145,14500.0,rural,petrol,comprehensive,0,0.0
POL000591,0.911,42,6.6,77.0,79,15300.0,urban,hybrid,comprehensive,0,0.0
POL000592,0.952,41,8.5,105.0,72,5800.0,suburban,petrol,third_party,0,0.0
POL000593,0.589,62,8.2,132.0,76,12900.0,urban,electric,comprehensive,0,0.0
POL000594,0.594,53,2.2,88.0,140,16900.0,suburban,petrol,third_party,0,0.0
POL000595,0.66,57,6.4,147.0,76,20100.0,suburban,diesel,third_party,0,0.0
POL000596,0.56,68,0.8,130.0,156,9700.0,suburban,petrol,third_party,1,1401.63
POL000597,0.778,45,5.2,107.0,112,17600.0,suburban,hybrid,third_party,0,0.0
POL000598,0.853,57,15.5,122.0,138,5700.0,urban,hybrid,comprehensive,0,0.0
POL000599,0.83,69,6.8,64.0,107,15000.0,urban,hybrid,comprehensive,0,0.0
POL000600,0.711,58,9.7,144.0,110,11800.0,urban,petrol,comprehensive,0,0.0
POL000601,0.787,67,7.5,106.0,96,13100.0,urban,petrol,third_party,0,0.0
POL000602,0.392,41,10.4,108.0,86,13400.0,suburban,electric,third_party,0,0.0
POL000603,0.738,43,3.2,137.0,138,16800.0,suburban,diesel,third_party,0,0.0
POL000604,0.843,35,6.0,113.0,92,2900.0,urban,petrol,third_party,0,0.0
POL000605,0.534,59,5.4,105.0,84,15800.0,urban,hybrid,comprehensive,0,0.0
POL000606,0.974,46,3.8,177.0,106,14600.0,urban,petrol,third_party,0,0.0
POL000607,0.756,78,2.6,64.0,106,8000.0,suburban,diesel,third_party,0,0.0
POL000608,0.626,54,6.6,107.0,76,8000.0,rural,diesel,comprehensive,0,0.0
